gene_a	gene_b
DDX3X	HSPA4
DDX3X	HNRNPDL
DDX3X	XPO1
DDX3X	EWSR1
DDX3X	AHCTF1
DDX3X	YTHDF2
DDX3X	MED1
DDX3X	BTK
DDX3X	TPM3
DDX3X	ZFX
DDX3X	PRMT5
DDX3X	CANX
DDX3X	CDK11A
DDX3X	RPS2
DDX3X	SF3B3
DDX3X	RPL22
DDX3X	KRAS
DDX3X	TRIM33
DDX3X	RPL5
DDX3X	RHOB
DDX3X	ZNF131
DDX3X	TRAF1
DDX3X	TRAF6
DDX3X	TAB3
DDX3X	MOV10
DDX3X	GTF2B
DDX3X	JAK1
DDX3X	GTF2I
DDX3X	KLF6
DDX3X	RARA
DDX3X	DYRK1A
DDX3X	CCNL1
DDX3X	BAZ1A
DDX3X	SYF2
DDX3X	NR3C1
DDX3X	CREBBP
DDX3X	SET
DDX3X	RCL1
DDX3X	AMOTL1
DDX3X	SF3B1
DDX3X	SF3B2
DDX3X	PRKX
DDX3X	INPPL1
DDX3X	ACTG1
DDX3X	CWC22
DDX3X	ZNF207
DDX3X	SETD2
DDX3X	PES1
DDX3X	TP53
DDX3X	WAC
DDX3X	DHX16
DDX3X	DHX15
DDX3X	DGCR8
DDX3X	INO80
DDX3X	NXF1
DDX3X	CDC27
DDX3X	TNPO1
DDX3X	MAPK1
DDX3X	BCOR
DDX3X	HSPA1L
DDX3X	NRAS
DDX3X	DDX58
DDX3X	CTCF
DDX3X	NCAPD2
DDX3X	BLM
DDX3X	SMC3
DDX3X	NEDD4
DDX3X	SMC4
DDX3X	RIOK2
DDX3X	USP25
DDX3X	CDH1
DDX3X	DHX30
DDX3X	DHX35
DDX3X	DHX36
DDX3X	DDX50
DDX3X	DDX51
DDX3X	DDX54
DDX3X	DDX55
DDX3X	TCERG1
DDX3X	GNB1
DDX3X	CELF1
DDX3X	RTCA
DDX3X	TGFBR1
DDX3X	IQGAP1
DDX3X	CDYL
DDX3X	NR4A2
DDX3X	CASC3
DDX3X	CCNB2
DDX3X	CUL4B
DDX3X	EPPK1
DDX3X	JMJD1C
DDX3X	RBM39
DDX3X	PHF6
DDX3X	RPS27
DDX3X	TP53BP2
DDX3X	CASP3
DDX3X	CASP8
DDX3X	PICALM
DDX3X	LYPLA1
DDX3X	MYC
DDX3X	PRKDC
DDX3X	HNRNPH3
DDX3X	VHL
DDX3X	G3BP2
DDX3X	DIAPH1
DDX3X	WRN
DDX3X	TCF12
DDX3X	HNRNPCL1
DDX3X	POLQ
DDX3X	TAF15
DDX3X	RBM15
DDX3X	CNOT1
DDX3X	EIF2S2
DDX3X	KPNB1
DDX3X	HUWE1
DDX3X	NFE2L2
DDX3X	ZC3H11A
DDX3X	ARID1A
DDX3X	HDAC2
DDX3X	RAB14
DDX3X	RRS1
DDX3X	SND1
DDX3X	IGF2BP3
DDX3X	ERCC2
DDX3X	USP7
DDX3X	MRPS14
DDX3X	MED13
DDX3X	SUZ12
DDX3X	COPB2
DDX3X	LCK
DDX3X	RAF1
DDX3X	STAT3
DDX3X	SGK1
DDX3X	MAP2K4
DDX3X	SON
DDX3X	TIA1
DDX3X	CSNK2A1
DDX3X	STAG2
DDX3X	STAG1
DDX3X	RAD23B
DDX3X	NPM1
DDX3X	HNRNPU
DDX3X	HNRNPK
DDX3X	HNRNPC
DDX3X	HNRNPD
DDX3X	ELF3
DDX3X	ZRSR2
DDX3X	RCC1
KCNN2	MYC
KCNN2	KCNQ3
KCNN2	KCNB2
PMS1	MLLT10
PMS1	IQCB1
PMS1	ALMS1
PMS1	RAD51B
PMS1	TSC1
PMS1	CEP83
PMS1	TCF12
PMS1	DTL
PMS1	PDS5A
PMS1	XPO1
PMS1	MCMBP
PMS1	BLM
PMS1	ATAD2
PMS1	PRKDC
PMS1	MIOS
PMS1	SMC3
PMS1	SMC2
PMS1	SMC4
PMS1	RBM12
PMS1	MORC4
PMS1	DCLRE1C
PMS1	WRN
PMS1	EPS15
PMS1	RAD17
PMS1	AHCTF1
PMS1	TGDS
PMS1	RFC1
PMS1	ZC3H11A
PMS1	HNRNPH3
PMS1	FUBP1
PMS1	SHPRH
PMS1	DDX50
PMS1	KPNB1
PMS1	ZWILCH
PMS1	TBP
PMS1	TP53BP1
PMS1	HDAC1
PMS1	HDAC2
PMS1	RFC4
PMS1	TCERG1
PMS1	NDC80
PMS1	SET
PMS1	MED23
PMS1	RB1
PMS1	MOV10
PMS1	SF3B1
PMS1	CUL4B
PMS1	ADD3
PMS1	TTK
PMS1	DNMT1
PMS1	NCAPG
PMS1	HRAS
PMS1	UMPS
PMS1	JMJD1C
PMS1	ERCC3
PMS1	USP5
PMS1	NUP50
PMS1	NUP54
PMS1	ERCC5
PMS1	BMPR1A
PMS1	MAP2K1
PMS1	DCLRE1A
PMS1	RPGRIP1L
PMS1	ECT2
PMS1	NIPBL
PMS1	ZCCHC8
PMS1	CENPF
PMS1	TIA1
PMS1	DHX15
PMS1	SUZ12
PMS1	PMS2
PMS1	KRAS
PMS1	ADAM2
PMS1	TRIM33
PMS1	AKAP11
PMS1	TRIM37
PMS1	FEN1
PMS1	TRAF5
PMS1	YEATS4
PMS1	STAG2
PMS1	STAG1
PMS1	CDC27
PMS1	CDC23
PMS1	FAM111A
PMS1	RAD23B
PMS1	PHIP
PMS1	RPL5
PMS1	WAPL
PMS1	METTL3
PMS1	CLASP2
PMS1	EP400
PMS2	AKT1
PMS2	PLEKHA8
PMS2	MYC
PMS2	ADAM2
PMS2	ARAF
PMS2	CPS1
PMS2	RPS2
PMS2	SPTAN1
PMS2	FEN1
PMS2	XPO1
PMS2	TSC1
PMS2	NCAPD2
PMS2	ERCC3
PMS2	TP53
PMS2	RAD23B
PMS2	HDAC9
PMS2	RFC4
PMS2	RFC1
PMS2	PRKDC
PMS2	SMC3
PMS2	SMC2
PMS2	ERCC4
PMS2	ERCC5
PMS2	TP73
PMS2	KDR
PMS2	MORC4
PMS2	EPS15
PMS2	TTK
PMS2	KPNB1
PMS2	SPATA5L1
PMS2	EGFR
MST1R	SLC6A3
MST1R	EXT1
MST1R	PKHD1L1
MST1R	ROS1
MST1R	RBPJ
MST1R	STUB1
MST1R	JAK3
MST1R	MUC2
MST1R	PES1
MST1R	PKHD1
MST1R	NRG1
MST1R	TNF
MST1R	SLC29A2
MST1R	EPHB4
MST1R	RASAL1
MST1R	ADGRG6
MST1R	ATP2C2
MST1R	JAK2
MST1R	NF2
MST1R	JAK1
MST1R	EVPL
MST1R	HOXD13
MST1R	CBL
MST1R	CNKSR1
MST1R	KEAP1
MST1R	DUSP7
MST1R	MAPK1
MST1R	AKT1
MST1R	PDLIM5
MST1R	PLCG1
MST1R	SEMA6D
MST1R	MYC
MST1R	STRADA
MST1R	EGFR
MST1R	MAP2K2
MST1R	MAP2K1
MST1R	ELF3
MST1R	SEMA6B
MST1R	GRHL2
MST1R	RPE
MST1R	PDGFB
MST1R	PLXDC1
MST1R	EXOC2
MST1R	HMGA2
MST1R	TERT
FOXK2	RPS27A
FOXK2	XPO1
FOXK2	HOXC13
FOXK2	ING1
FOXK2	CIZ1
FOXK2	AGGF1
FOXK2	CHAF1B
FOXK2	KLF6
FOXK2	EIF2S2
FOXK2	KPNB1
FOXK2	LDB1
FOXK2	TBP
FOXK2	TP53BP1
FOXK2	HDAC1
FOXK2	HDAC2
FOXK2	CBX6
FOXK2	SATB2
FOXK2	KIF1A
FOXK2	KIF1B
FOXK2	SF3B1
FOXK2	SF3B2
FOXK2	SOX2
FOXK2	KIF13A
FOXK2	RB1
FOXK2	ALX4
FOXK2	FEM1A
FOXK2	CCNB2
FOXK2	KAT6A
FOXK2	BPTF
FOXK2	POLR3E
FOXK2	PRKX
FOXK2	CDK11A
FOXK2	KCTD2
FOXK2	RAF1
FOXK2	CTDNEP1
FOXK2	TWIST1
FOXK2	TP53
FOXK2	KANSL1
FOXK2	ARID3B
FOXK2	FOXE1
FOXK2	AKT1
FOXK2	DHX16
FOXK2	RBM15B
FOXK2	AHCYL2
FOXK2	MYC
FOXK2	KDM5A
FOXK2	FOXK1
FOXK2	ETV5
FOXK2	HOXD13
FOXK2	CDC20
FOXK2	ABL1
FOXK2	IKZF1
FOXK2	EP400
FOXK2	AMOT
FOXK2	DHX30
FOXK2	HCFC2
FOXK2	RCC1
CCDC63	ADAM2
CCDC63	SPAM1
CCDC63	DCAF4L2
CCDC63	SMC3
CCDC63	ODF3L2
CCDC63	FSCB
CCDC63	ASZ1
TYSND1	STUB1
TYSND1	NTHL1
TYSND1	DHX30
TYSND1	XPO1
TYSND1	HTRA1
TYSND1	PRSS38
TYSND1	TMPRSS13
TYSND1	PAAF1
TYSND1	TMPRSS2
TYSND1	HGF
TYSND1	PROZ
NR3C1	ADIPOQ
NR3C1	XPO1
NR3C1	MED1
NR3C1	TCF4
NR3C1	TCF3
NR3C1	BTK
NR3C1	TET2
NR3C1	PDS5B
NR3C1	TJP1
NR3C1	ZFX
NR3C1	CD36
NR3C1	PRMT5
NR3C1	CD3G
NR3C1	EGR1
NR3C1	BLM
NR3C1	SMARCB1
NR3C1	RBPJ
NR3C1	KRAS
NR3C1	FEN1
NR3C1	THAP12
NR3C1	MN1
NR3C1	RHOB
NR3C1	RHOA
NR3C1	ZNF624
NR3C1	ZNF483
NR3C1	ZNF131
NR3C1	TRAF1
NR3C1	TRAF6
NR3C1	ZMYM2
NR3C1	ADRA1B
NR3C1	CELF1
NR3C1	GTF2B
NR3C1	JAK1
NR3C1	NR1H4
NR3C1	PPARD
NR3C1	PRKDC
NR3C1	KLF6
NR3C1	KLF5
NR3C1	KLF4
NR3C1	KLF2
NR3C1	RARA
NR3C1	SETD2
NR3C1	BAZ1A
NR3C1	EPAS1
NR3C1	CREBBP
NR3C1	FLT3
NR3C1	SET
NR3C1	SF3B1
NR3C1	ADD3
NR3C1	MAP3K5
NR3C1	CASZ1
NR3C1	TP53
NR3C1	RYBP
NR3C1	NR3C2
NR3C1	STAT6
NR3C1	STAT4
NR3C1	FGF2
NR3C1	CDC27
NR3C1	MAPK1
NR3C1	ELN
NR3C1	STAT5B
NR3C1	NKX3-1
NR3C1	AUTS2
NR3C1	HSPA4
NR3C1	NPM1
NR3C1	CTCF
NR3C1	ELAVL4
NR3C1	MMP13
NR3C1	PDS5A
NR3C1	NF1
NR3C1	ATXN1
NR3C1	AKAP11
NR3C1	SPI1
NR3C1	SMC3
NR3C1	NEDD4
NR3C1	LEPR
NR3C1	ARID5B
NR3C1	MAP2K1
NR3C1	EGFR
NR3C1	HNF1A
NR3C1	CXCR4
NR3C1	JAG1
NR3C1	ANK3
NR3C1	RAD17
NR3C1	PTK2B
NR3C1	USP25
NR3C1	DDX54
NR3C1	TBP
NR3C1	TCERG1
NR3C1	GNB1
NR3C1	SATB2
NR3C1	IQGAP1
NR3C1	RB1
NR3C1	ARNTL
NR3C1	PPARG
NR3C1	CALD1
NR3C1	CUL4B
NR3C1	POU2F2
NR3C1	BPTF
NR3C1	JAK2
NR3C1	PATZ1
NR3C1	BMPR2
NR3C1	ZBTB20
NR3C1	JMJD1C
NR3C1	RBM39
NR3C1	PARP4
NR3C1	PHF3
NR3C1	FTH1
NR3C1	TP53BP1
NR3C1	TP53BP2
NR3C1	CASP3
NR3C1	PICALM
NR3C1	AKT1
NR3C1	STUB1
NR3C1	NR4A2
NR3C1	HNRNPH3
NR3C1	WAPL
NR3C1	TRPS1
NR3C1	BCL11A
NR3C1	TNF
NR3C1	G3BP2
NR3C1	CYP2C8
NR3C1	SMARCD1
NR3C1	GATA2
NR3C1	GATA3
NR3C1	GATA1
NR3C1	CCND1
NR3C1	TCF12
NR3C1	PRDM1
NR3C1	PRDM2
NR3C1	RXRA
NR3C1	ALB
NR3C1	MITF
NR3C1	EPS15
NR3C1	QKI
NR3C1	ARAF
NR3C1	NFE2L2
NR3C1	FGB
NR3C1	LPP
NR3C1	ZC3H11A
NR3C1	ARID1A
NR3C1	ELMO1
NR3C1	HDAC1
NR3C1	HDAC2
NR3C1	PI4KA
NR3C1	HDAC9
NR3C1	RAB14
NR3C1	CEBPA
NR3C1	ABCB1
NR3C1	MED13
NR3C1	KAT6A
NR3C1	TGIF1
NR3C1	MYLK
NR3C1	FOXA1
NR3C1	FOXA2
NR3C1	LCK
NR3C1	RAF1
NR3C1	SNX16
NR3C1	STAT3
NR3C1	PDYN
NR3C1	DYRK1A
NR3C1	SGK1
NR3C1	MAP2K3
NR3C1	MAP2K2
NR3C1	MAP2K4
NR3C1	NIPBL
NR3C1	NRG1
NR3C1	RYR1
NR3C1	KDM5A
NR3C1	DNM2
NR3C1	STAG2
NR3C1	STAG1
NR3C1	ETV6
NR3C1	HNRNPU
NR3C1	HNRNPK
NR3C1	CD58
NR3C1	ELF1
NR3C1	PDGFB
EP400	IQCB1
EP400	MEN1
EP400	CTCF
EP400	CELF1
EP400	BAZ2B
EP400	ZNF227
EP400	NCAPD2
EP400	PRKDC
EP400	AKAP11
EP400	TSC1
EP400	CIITA
EP400	SMC3
EP400	SMC2
EP400	PROSER1
EP400	CDYL
EP400	WRN
EP400	CNOT1
EP400	IKBKB
EP400	HDAC2
EP400	TNRC6B
EP400	MAN1A2
EP400	DYRK1A
EP400	BAZ1A
EP400	ZC3H11A
EP400	ARID1A
EP400	SHPRH
EP400	CABIN1
EP400	DDX50
EP400	DDX54
EP400	DDX55
EP400	TCF3
EP400	MLLT10
EP400	TBP
EP400	CREBBP
EP400	HDAC1
EP400	RFC4
EP400	TCERG1
EP400	DDX51
EP400	SRCAP
EP400	ERCC2
EP400	ERCC3
EP400	ERCC5
EP400	EZH1
EP400	RB1
EP400	CASC3
EP400	KAT6A
EP400	BPTF
EP400	ACTG1
EP400	RANBP10
EP400	DNMT1
EP400	PASK
EP400	SETD2
EP400	TCF7L2
EP400	ZBTB20
EP400	MED23
EP400	SEC16A
EP400	KANSL1
EP400	TP53BP1
EP400	BTK
EP400	TP53
EP400	SMTN
EP400	ERCC6
EP400	ZMIZ1
EP400	SOX2
EP400	SON
EP400	NIPBL
EP400	POU5F1
EP400	DGCR8
EP400	RBPJ
EP400	MYC
EP400	MYB
EP400	MACF1
EP400	INO80
EP400	PIM1
EP400	YEATS4
EP400	DHX58
EP400	SMC4
EP400	ABL1
EP400	HNRNPU
EP400	MAPK1
EP400	HMGA2
EP400	SYNE2
EP400	WAPL
EP400	TCF7L1
EP400	MYO9A
EP400	HSPA1L
EP400	TRAF2
EP400	KAT6B
EP400	ACTL6B
PIM1	HSPA4
PIM1	IRAK4
PIM1	RIOK2
PIM1	STK11
PIM1	GATA1
PIM1	ZIC3
PIM1	PPARG
PIM1	PRDM1
PIM1	MAP3K4
PIM1	MAP3K5
PIM1	SMC4
PIM1	FGF2
PIM1	CYP2C9
PIM1	ABCA7
PIM1	RIPOR2
PIM1	PRKD2
PIM1	MAP2K4
PIM1	EGFR
PIM1	CDK14
PIM1	KLF6
PIM1	KLF5
PIM1	KLF4
PIM1	KLF2
PIM1	CXCR4
PIM1	MAP3K19
PIM1	DYRK1A
PIM1	CCNL1
PIM1	SSH1
PIM1	STRADA
PIM1	NEK2
PIM1	TCF4
PIM1	SND1
PIM1	PTPA
PIM1	PRKX
PIM1	SOX5
PIM1	INPPL1
PIM1	RB1
PIM1	ABCB1
PIM1	RPE
PIM1	TGIF1
PIM1	EGR1
PIM1	MAP3K1
PIM1	JAK1
PIM1	HRAS
PIM1	CDK11A
PIM1	STAT6
PIM1	STAT4
PIM1	SMTN
PIM1	TP53
PIM1	WAS
PIM1	MYC
PIM1	SGK1
PIM1	LRRN3
PIM1	RHEB
PIM1	MAP2K2
PIM1	MAP2K1
PIM1	MAP2K7
PIM1	MYB
PIM1	KRAS
PIM1	MAP2K3
PIM1	STAT3
PIM1	CDC20
PIM1	RAD23B
PIM1	ETV6
PIM1	ABL1
PIM1	ABL2
PIM1	MAPK1
PIM1	MAPK7
PIM1	SYNE2
PIM1	STAT5B
PIM1	NUMA1
PIM1	NRAS
PIM1	CALB2
CDON	CDH1
CDON	CDH2
CDON	FGFR3
CDON	XDH
CDON	TCF3
CDON	SMO
CDON	ABL1
CDON	CEACAM21
CDON	KDR
CDON	NKX3-1
CDON	ALX4
CDON	SLIT3
CDON	CTNNA1
CDON	CTNNA2
CDON	CASP3
MED12L	MED1
MED12L	MED13
MED12L	MYC
MED12L	RXRA
MED12L	NCAPD2
SLC35A5	CRBN
SLC35A5	WDR7
SLC35A5	HNRNPDL
SLC35A5	BAZ2B
SLC35A5	JAK2
SLC35A5	SMC3
SLC35A5	AGGF1
SLC35A5	RAB14
SLC35A5	USP8
SLC35A5	ADD3
SLC35A5	IDH1
SLC35A5	COPB2
SLC35A5	MED23
SLC35A5	PHF3
SLC35A5	WAC
SLC35A5	MAP4K3
SLC35A5	STAM2
SLC35A5	ATG3
SLC35A5	TIA1
SLC35A5	PICALM
SLC35A5	AKAP11
SLC35A5	RHOB
SLC35A5	REEP5
SLC35A5	CD58
SLC35A5	CLASP2
SLC35A5	ACTL6B
ANKRD18A	PRKDC
ANKRD18A	CTCF
NXF1	HSPA4
NXF1	NTHL1
NXF1	XPO1
NXF1	TTK
NXF1	MIOS
NXF1	AGGF1
NXF1	EWSR1
NXF1	PI4KA
NXF1	FNBP1L
NXF1	HNRNPDL
NXF1	CLUAP1
NXF1	CIPC
NXF1	TP53BP1
NXF1	TPM3
NXF1	IGF2BP2
NXF1	NF2
NXF1	SEC16A
NXF1	UMPS
NXF1	CDK11A
NXF1	AMOTL1
NXF1	SF3B2
NXF1	NUP50
NXF1	NUP54
NXF1	CSNK2B
NXF1	ATAD2
NXF1	NAB2
NXF1	EEF1D
NXF1	FAT4
NXF1	RPL5
NXF1	FEN1
NXF1	LUC7L
NXF1	ACO1
NXF1	TRIM33
NXF1	MOV10
NXF1	MOCS3
NXF1	MTUS2
NXF1	GTF2B
NXF1	ING1
NXF1	MORC4
NXF1	PRKD2
NXF1	PLCG1
NXF1	KLF6
NXF1	N4BP2
NXF1	GRHPR
NXF1	DYRK1A
NXF1	CCNL1
NXF1	RCL1
NXF1	SF3B1
NXF1	SF3B3
NXF1	ADCK1
NXF1	AHCTF1
NXF1	NUP214
NXF1	ZNF207
NXF1	IDH1
NXF1	PES1
NXF1	GLYR1
NXF1	TP53
NXF1	CTDNEP1
NXF1	PAN3
NXF1	RNFT1
NXF1	DHX16
NXF1	GOT1
NXF1	CDC23
NXF1	TNPO2
NXF1	TNPO1
NXF1	MAPK1
NXF1	METTL3
NXF1	NUMA1
NXF1	DHX30
NXF1	HSPA1L
NXF1	NPM1
NXF1	MEN1
NXF1	GPAT4
NXF1	CTCF
NXF1	ELAVL4
NXF1	NF1
NXF1	NCAPD3
NXF1	TSC2
NXF1	TSC1
NXF1	RIOK2
NXF1	EXOC2
NXF1	EXOC7
NXF1	TNRC6B
NXF1	ARHGEF3
NXF1	CENPJ
NXF1	DHX36
NXF1	DDX55
NXF1	TP53BP2
NXF1	TBP
NXF1	TCERG1
NXF1	MYH9
NXF1	RPS27A
NXF1	MCMBP
NXF1	IQGAP1
NXF1	CASC3
NXF1	CUL4B
NXF1	NDUFB9
NXF1	FAM50A
NXF1	RNF216
NXF1	STX2
NXF1	DHX15
NXF1	RBM39
NXF1	MYO9A
NXF1	GOLGA2
NXF1	CASP8
NXF1	STUB1
NXF1	DDX50
NXF1	HNRNPH3
NXF1	KIF21A
NXF1	RNF144B
NXF1	G3BP2
NXF1	CCND1
NXF1	TCF12
NXF1	EPPK1
NXF1	HNRNPCL1
NXF1	INPPL1
NXF1	RBM12
NXF1	RBM10
NXF1	RBM15
NXF1	TAF1L
NXF1	TUBGCP6
NXF1	RPTOR
NXF1	RPGRIP1L
NXF1	KPNB1
NXF1	SPATA5L1
NXF1	PKP4
NXF1	RAD23B
NXF1	ZC3H11A
NXF1	ARID1A
NXF1	HDAC1
NXF1	HDAC2
NXF1	NDC80
NXF1	IGF2BP3
NXF1	PTPA
NXF1	ERCC3
NXF1	USP5
NXF1	SUZ12
NXF1	KAT6A
NXF1	RAPGEF1
NXF1	OXA1L
NXF1	RAF1
NXF1	DNAAF5
NXF1	STAT3
NXF1	SON
NXF1	TIA1
NXF1	ABCC5
NXF1	PHGDH
NXF1	RBM15B
NXF1	CSNK2A1
NXF1	KDM5C
NXF1	DNM2
NXF1	ETV5
NXF1	FAM111B
NXF1	XPO4
NXF1	HNRNPU
NXF1	HNRNPK
NXF1	HNRNPC
NXF1	HNRNPD
NXF1	CLASP2
NXF1	RCC1
CDC27	PSMF1
CDC27	MAP4K3
CDC27	HSPA4
CDC27	CLASP1
CDC27	WRN
CDC27	PDS5B
CDC27	GATA1
CDC27	JAK2
CDC27	RPS27A
CDC27	XPO1
CDC27	CWC22
CDC27	TTK
CDC27	STAG1
CDC27	AGGF1
CDC27	MKRN1
CDC27	ZWILCH
CDC27	SMC3
CDC27	SMC2
CDC27	NUP54
CDC27	PSMD8
CDC27	CREBBP
CDC27	QKI
CDC27	HEATR1
CDC27	STAM2
CDC27	RAD17
CDC27	HUWE1
CDC27	USP25
CDC27	DYRK1A
CDC27	NRAS
CDC27	CENPF
CDC27	PDIA4
CDC27	STAG2
CDC27	CCND1
CDC27	YEATS4
CDC27	ABL1
CDC27	NEK2
CDC27	CDH1
CDC27	MLLT10
CDC27	SNX16
CDC27	TBP
CDC27	HDAC2
CDC27	RFC4
CDC27	FOXE1
CDC27	NDC80
CDC27	RTCA
CDC27	USP7
CDC27	MYB
CDC27	RB1
CDC27	RPE
CDC27	CTCF
CDC27	CCNB2
CDC27	ATAD2
CDC27	CUL4B
CDC27	BPTF
CDC27	KIF2B
CDC27	GTF2B
CDC27	DNMT1
CDC27	NF2
CDC27	ZNF207
CDC27	JMJD1C
CDC27	CFAP70
CDC27	NCAPG
CDC27	COPB2
CDC27	PARP4
CDC27	NCAPD3
CDC27	HS2ST1
CDC27	EPS15
CDC27	SF3B1
CDC27	IKZF3
CDC27	NUP50
CDC27	MAPK1
CDC27	CSNK2B
CDC27	DCLRE1C
CDC27	ECT2
CDC27	NIPBL
CDC27	CHAF1B
CDC27	BAZ1A
CDC27	CASP3
CDC27	SMC4
CDC27	PICALM
CDC27	CELF1
CDC27	BORA
CDC27	STUB1
CDC27	RBPJ
CDC27	MED13
CDC27	SUZ12
CDC27	TP53BP1
CDC27	PRKDC
CDC27	CSNK2A1
CDC27	KRAS
CDC27	TRIM33
CDC27	RPL5
CDC27	FEN1
CDC27	CDC25C
CDC27	PATZ1
CDC27	ADAM2
CDC27	CDC23
CDC27	CDC20
CDC27	RAD23B
CDC27	NEDD4
CDC27	HNRNPD
CDC27	TRIM37
CDC27	WAPL
CDC27	MED1
CDC27	ZNF131
CDC27	ZFX
CDC27	FBXO28
CDC27	ELF1
CDC27	HSPA1L
CDC27	MAP2K4
CDC27	HCFC2
CDC27	SHPRH
CDC27	RCC1
CDC27	PDS5A
CDC23	IQCB1
CDC23	HSPA4
CDC23	HNRNPDL
CDC23	RPS27A
CDC23	XPO1
CDC23	TTK
CDC23	CDC25C
CDC23	NCAPD2
CDC23	RAP1GDS1
CDC23	PRPF38B
CDC23	HNRNPK
CDC23	PRKDC
CDC23	SMC3
CDC23	RIOK2
CDC23	G3BP2
CDC23	AGGF1
CDC23	MYC
CDC23	PSMD8
CDC23	DCLK1
CDC23	HEATR1
CDC23	RAD17
CDC23	AHCTF1
CDC23	TGDS
CDC23	SUZ12
CDC23	CDH1
CDC23	RFC1
CDC23	STAG2
CDC23	PDS5B
CDC23	MED1
CDC23	SHPRH
CDC23	DDX50
CDC23	KIF2B
CDC23	KPNB1
CDC23	STAG1
CDC23	TBP
CDC23	TP53BP1
CDC23	RFC4
CDC23	TCERG1
CDC23	NDC80
CDC23	TGFBR1
CDC23	CASP3
CDC23	STX2
CDC23	MCMBP
CDC23	ERCC5
CDC23	SOX2
CDC23	RB1
CDC23	MED13
CDC23	NEK2
CDC23	KRAS
CDC23	CCNB2
CDC23	DNMT1
CDC23	POU6F2
CDC23	ZNF207
CDC23	ZWILCH
CDC23	NCAPG
CDC23	COPB2
CDC23	METTL3
CDC23	MED23
CDC23	GLYR1
CDC23	RBM39
CDC23	UMPS
CDC23	NCAPD3
CDC23	NSMAF
CDC23	NUMA1
CDC23	ERCC3
CDC23	NUP54
CDC23	USP8
CDC23	TMTC3
CDC23	DCLRE1A
CDC23	YEATS4
CDC23	SON
CDC23	SHQ1
CDC23	CENPF
CDC23	SOX5
CDC23	NAB2
CDC23	PSMF1
CDC23	DHX15
CDC23	RBM15B
CDC23	BORA
CDC23	SNRNP35
CDC23	CSNK2A1
CDC23	TIA1
CDC23	FAM111A
CDC23	TRIM33
CDC23	AKAP11
CDC23	TRIM37
CDC23	FEN1
CDC23	NR4A2
CDC23	CDC20
CDC23	SMC2
CDC23	SMC4
CDC23	RBM12
CDC23	HNRNPD
CDC23	MAP3K4
CDC23	WAPL
CDC23	PAIP1
CDC23	ZNF131
CDC23	ZFX
CDC23	FBXO28
CDC23	HSPA1L
CDC23	NRAS
CDC23	NPM1
CDC23	PDS5A
CDC23	EIF2S2
HOXD13	MUC4
HOXD13	TCF12
HOXD13	JAK3
HOXD13	HOXC11
HOXD13	HOXC13
HOXD13	PDE6G
HOXD13	SMO
HOXD13	COL2A1
HOXD13	CALB2
HOXD13	LTK
HOXD13	ALB
HOXD13	HOXD11
HOXD13	HNF1A
HOXD13	ATP4A
HOXD13	EN2
HOXD13	CREBBP
HOXD13	ZFHX4
HOXD13	FOXE1
HOXD13	MYH7
HOXD13	SOX2
HOXD13	ALX4
HOXD13	SUZ12
HOXD13	SLC6A3
HOXD13	SLC6A2
HOXD13	FOXA1
HOXD13	FOXA2
HOXD13	TP53
HOXD13	SLC6A11
HOXD13	SALL1
HOXD13	SOX9
HOXD13	TERT
HOXD13	SMARCB1
HOXD13	RBPJ
HOXD13	MYB
HOXD13	PIK3R5
HOXD13	CDC20
HOXD13	TNF
HOXD13	WAPL
HOXD13	NKX3-1
HOXD13	GPR50
HOXD13	ELF3
CDC20	MOV10
CDC20	MEN1
CDC20	NELFE
CDC20	ZFX
CDC20	HSPA1L
CDC20	HSPA4
CDC20	ZNF687
CDC20	CCND1
CDC20	NTHL1
CDC20	CTCF
CDC20	TRAF7
CDC20	XPO1
CDC20	TCF3
CDC20	STAG1
CDC20	NCAPD2
CDC20	BLM
CDC20	NUP50
CDC20	PRKDC
CDC20	ZWILCH
CDC20	SMC3
CDC20	RBM10
CDC20	DDB2
CDC20	KIF21A
CDC20	KIF21B
CDC20	NUP214
CDC20	DNAAF5
CDC20	PAAF1
CDC20	ETV4
CDC20	MYC
CDC20	PSMD8
CDC20	WDR86
CDC20	DIAPH2
CDC20	KIF13A
CDC20	SMC2
CDC20	AHCTF1
CDC20	HUWE1
CDC20	PDS5A
CDC20	PATZ1
CDC20	CENPJ
CDC20	CENPF
CDC20	PHGDH
CDC20	CNOT1
CDC20	TERT
CDC20	STAG2
CDC20	SMARCB1
CDC20	KDM5A
CDC20	KPNB1
CDC20	NCAPG
CDC20	TNPO1
CDC20	POU5F1
CDC20	CREBBP
CDC20	HDAC1
CDC20	RFC4
CDC20	NDC80
CDC20	SMC4
CDC20	SET
CDC20	TRIM33
CDC20	TGFBR1
CDC20	RRS1
CDC20	GNB1
CDC20	DTL
CDC20	IGF2BP3
CDC20	ERCC2
CDC20	USP7
CDC20	TRIM37
CDC20	AXIN2
CDC20	RB1
CDC20	NEK2
CDC20	EWSR1
CDC20	IDH2
CDC20	KIF2B
CDC20	TTK
CDC20	DNMT1
CDC20	CBL
CDC20	WDR62
CDC20	CCNB2
CDC20	HRAS
CDC20	DHX15
CDC20	USP44
CDC20	PASK
CDC20	BORA
CDC20	MCMBP
CDC20	TBL2
CDC20	MORC4
